2;1;4;intr;najis;safe;#WERT!;;#WERT!;#WERT!;#WERT!;x;#WERT!;#NAME?
2;339;4;aus2;ißniekuẜchi;safe;l;;11;23396aus2tappujuẜchi;26tappujuẜchi;x;x;#NAME?
2;339;21;aus2;nomirris;unsafe;l;;11;23394aus2ißniekuẜchi;24ißniekuẜchi;x;x;#NAME?
2;339;22;aus2;ißdelldejiß;safe;l;;8;233921aus2nomirris;221nomirris;x;x;#NAME?
2;339;16;aus2;peepilldijiß;safe;l;;11;233922aus2ißdelldejiß;222ißdelldejiß;x;x;#NAME?
2;339;23;aus2;peepilldi-jiß;absolute_trash;l;;12;233916aus2peepilldijiß;216peepilldijiß;x;x;#NAME?
2;339;24;aus2;nopellnijiß;safe;l;;13;233923aus2peepilldi-jiß;223peepilldi-jiß;x;x;#NAME?
2;339;16;aus2;darrijiß;safe;l;;11;233924aus2nopellnijiß;224nopellnijiß;x;x;#NAME?
2;339;26;aus2;ghraͤkojiß;safe;l;;8;233916aus2darrijiß;216darrijiß;x;x;#NAME?
2;339;17;aus2;pahr⸗jehmiß;unsafe;l;;10;233926aus2ghraͤkojiß;226ghraͤkojiß;x;x;#NAME?
2;339;20;aus2;tappiß;unsafe;l;;11;233917aus2pahr⸗jehmiß;217pahr⸗jehmiß;x;x;#NAME?
2;339;25;aus2;tappiß;unsafe;l;;6;233920aus2tappiß;220tappiß;x;x;#NAME?
2;339;20;aus2;ʒeetiß;unsafe;l;?;6;233925aus2tappiß;225tappiß;x;x;#NAME?
2;339;28;aus2;dehwiß;unsafe;l;;6;233920aus2ʒeetiß;220ʒeetiß;x;x;#NAME?
2;339;20;aus2;nahʒiß;unsafe;l;;6;233928aus2dehwiß;228dehwiß;x;x;#NAME?
1;340;9;peri;nomirruſchi;safe;l;;6;233920aus2nahʒiß;220nahʒiß;x;x;#NAME?
1;340;23;peri;redſejis;safe;l;;11;13409perinomirruſchi;19nomirruſchi;x;x;#NAME?
2;340;18;aus2;darrijis;safe;l;;8;134023periredſejis;123redſejis;x;x;#NAME?
2;340;13;aus2;attpeſtijis;safe;l;;8;234018aus2darrijis;218darrijis;x;x;#NAME?
1;340;5;peri;nomirris;unsafe;l;;11;234013aus2attpeſtijis;213attpeſtijis;x;x;#NAME?
1;340;8;peri;nomirris;unsafe;l;;8;13405perinomirris;15nomirris;x;x;#NAME?
2;341;18;aus2;bijuẜchi;safe;l;;8;13408perinomirris;18nomirris;x;x;#NAME?
2;341;21;aus2;notickuſẜi;safe;l;;8;234118aus2bijuẜchi;218bijuẜchi;x;x;#NAME?
2;341;26;aus2;attlaidis;unsafe;l;;10;234121aus2notickuſẜi;221notickuſẜi;x;x;#NAME?
2;341;11;aus2;ghrutenajis;safe;l;;9;234126aus2attlaidis;226attlaidis;x;x;#NAME?
2;341;12;aus2;dſirrdejis;safe;l;;11;234111aus2ghrutenajis;211ghrutenajis;x;x;#NAME?
1;341;15;aus1;bijis;safe;l;;10;234112aus2dſirrdejis;212dſirrdejis;x;x;#NAME?
2;341;28;aus2;nopellnijis;safe;l;;5;134115aus1bijis;115bijis;x;x;#NAME?
2;341;16;aus2;darrijis;safe;l;;11;234128aus2nopellnijis;228nopellnijis;x;x;#NAME?
1;341;17;aus1;attpeſtijis;safe;l;;8;234116aus2darrijis;216darrijis;x;x;#NAME?
2;341;9;aus2;ghraͤkojis;safe;l;;11;134117aus1attpeſtijis;117attpeſtijis;x;x;#NAME?
2;341;26;aus2;dehwis;unsafe;l;;10;23419aus2ghraͤkojis;29ghraͤkojis;x;x;#NAME?
2;341;24;aus2;peedehwis;unsafe;l;;6;234126aus2dehwis;226dehwis;x;x;#NAME?
2;341;25;aus2;peedehwis;unsafe;l;;9;234124aus2peedehwis;224peedehwis;x;x;#NAME?
2;341;14;aus2;pateitʒis;unsafe;l;;9;234125aus2peedehwis;225peedehwis;x;x;#NAME?
2;341;15;aus2;dabbujeeß;safe;l;;9;234114aus2pateitʒis;214pateitʒis;x;x;#NAME?
1;342;16;aus2;runnajuſchi;safe;l;;9;234115aus2dabbujeeß;215dabbujeeß;x;x;#NAME?
1;342;17;aus2;runnajuſchi;safe;l;;11;134216aus2runnajuſchi;116runnajuſchi;x;x;#NAME?
1;342;30;aus2;dſiewojis;safe;l;;11;134217aus2runnajuſchi;117runnajuſchi;x;x;#NAME?
2;342;3;aus2;nopellnijiß;safe;l;;9;134230aus2dſiewojis;130dſiewojis;x;x;#NAME?
1;343;10;aus2;laſẜijuẜchi;safe;l;;11;23423aus2nopellnijiß;23nopellnijiß;x;x;#NAME?
1;343;31;aus2;mecklejis;safe;l;;11;134310aus2laſẜijuẜchi;110laſẜijuẜchi;x;x;#NAME?
1;343;29;aus2;bijis;safe;l;;9;134331aus2mecklejis;131mecklejis;x;x;#NAME?
1;343;4;aus2;darrijis;safe;l;;5;134329aus2bijis;129bijis;x;x;#NAME?
1;343;5;aus2;darrijis;safe;l;;8;13434aus2darrijis;14darrijis;x;x;#NAME?
1;343;16;aus2;darrijis;safe;l;;8;13435aus2darrijis;15darrijis;x;x;#NAME?
1;343;12;aus2;ẜatʒijis;safe;l;;8;134316aus2darrijis;116darrijis;x;x;#NAME?
1;343;27;aus2;ghraͤkojis;safe;l;;8;134312aus2ẜatʒijis;112ẜatʒijis;x;x;#NAME?
1;343;3;aus2;dſiewojis;safe;l;;10;134327aus2ghraͤkojis;127ghraͤkojis;x;x;#NAME?
1;343;26;aus2;dſiewojis;safe;l;;9;13433aus2dſiewojis;13dſiewojis;x;x;#NAME?
1;343;17;aus2;dſis;unsafe;l;;9;134326aus2dſiewojis;126dſiewojis;x;x;#NAME?
2;343;30;aus2;dehwis;unsafe;l;;4;134317aus2dſis;117dſis;x;x;#NAME?
2;343;23;aus2;baͤhdajeeß;safe;l;?;6;234330aus2dehwis;230dehwis;x;x;#NAME?
1;343;3;aus2;turrejeeß;safe;l;?;10;234323aus2baͤhdajeeß;223baͤhdajeeß;x;x;#NAME?
2;343;8;aus2;Ʒehlleeß;unsafe;l;?;9;13433aus2turrejeeß;13turrejeeß;x;x;#NAME?
1;344;31;aus2;juẜchi;safe;u;;8;23438aus2Ʒehlleeß;28Ʒehlleeß;x;x;#NAME?
1;344;27;aus2;ſinnajuẜchi;safe;l;;6;134431aus2juẜchi;131juẜchi;x;x;#NAME?
1;344;8;aus2;bijuẜchi;safe;l;;11;134427aus2ſinnajuẜchi;127ſinnajuẜchi;x;x;#NAME?
1;344;2;aus2;darrijuẜchi;safe;l;;8;13448aus2bijuẜchi;18bijuẜchi;x;x;#NAME?
1;344;7;aus2;darrijuẜchi;safe;l;;11;13442aus2darrijuẜchi;12darrijuẜchi;x;x;#NAME?
1;344;28;aus2;ẜatʒijuẜchi;safe;l;;11;13447aus2darrijuẜchi;17darrijuẜchi;x;x;#NAME?
1;344;7;aus2;ghraͤkojuẜchi;safe;l;;11;134428aus2ẜatʒijuẜchi;128ẜatʒijuẜchi;x;x;#NAME?
1;344;1;aus2;iß⸗aiʒenajis;safe;l;;13;13447aus2ghraͤkojuẜchi;17ghraͤkojuẜchi;x;x;#NAME?
1;344;2;aus2;bijis;safe;l;;12;13441aus2iß⸗aiʒenajis;11iß⸗aiʒenajis;x;x;#NAME?
1;344;15;aus2;bijis;safe;l;;5;13442aus2bijis;12bijis;x;x;#NAME?
2;344;17;intr;darrijis;safe;l;;5;134415aus2bijis;115bijis;x;x;#NAME?
1;344;30;aus2;wojis;safe;l;;8;234417intrdarrijis;217darrijis;x;x;#NAME?
1;344;9;aus2;ruẜcheeß;safe;l;;5;134430aus2wojis;130wojis;x;x;#NAME?
1;344;15;aus2;attſchkirruẜcheeß;safe;l;;8;13449aus2ruẜcheeß;19ruẜcheeß;x;x;#NAME?
1;345;7;aus2;darrijis;safe;l;;17;134415aus2attſchkirruẜcheeß;115attſchkirruẜcheeß;x;x;#NAME?
1;345;25;aus2;darrijis;safe;l;;8;13457aus2darrijis;17darrijis;x;x;#NAME?
1;345;26;aus2;nhenoſeedſis;unsafe;l;;8;134525aus2darrijis;125darrijis;x;x;#NAME?
1;345;28;aus2;ʒeetis;unsafe;l;?;12;134526aus2nhenoſeedſis;126nhenoſeedſis;x;x;#NAME?
1;345;9;aus2;darrbojeeß;safe;l;?;6;134528aus2ʒeetis;128ʒeetis;x;x;#NAME?
1;346;8;aus2;bahſuſẜees;safe;l;;10;13459aus2darrbojeeß;19darrbojeeß;x;x;#NAME?
1;346;19;aus2;lejis;safe;l;;10;13468aus2bahſuſẜees;18bahſuſẜees;x;x;#NAME?
1;346;18;aus2;ẜuhtijis;safe;l;;5;134619aus2lejis;119lejis;x;x;#NAME?
2;346;15;peri;eenahʒis;unsafe;l;;8;134618aus2ẜuhtijis;118ẜuhtijis;x;x;#NAME?
1;346;26;aus2;litʒis;unsafe;l;;8;234615perieenahʒis;215eenahʒis;x;x;#NAME?
1;346;22;aus2;ee⸗litʒis;unsafe;l;;6;134626aus2litʒis;126litʒis;x;x;#NAME?
2;346;16;peri;apwillʒiß;unsafe;l;;9;134622aus2ee⸗litʒis;122ee⸗litʒis;x;x;#NAME?
1;347;6;aus2;noſkummuſchi;safe;l;;9;234616periapwillʒiß;216apwillʒiß;x;x;#NAME?
1;347;11;aus2;noſkummuſẜi;safe;l;;12;13476aus2noſkummuſchi;16noſkummuſchi;x;x;#NAME?
2;347;9;aus1;nahkuſchas;safe;l;;11;134711aus2noſkummuſẜi;111noſkummuſẜi;x;x;#NAME?
1;347;2;aus2;mieļojis;safe;l;;10;23479aus1nahkuſchas;29nahkuſchas;x;x;#NAME?
1;347;3;aus2;dehwis;unsafe;l;;8;13472aus2mieļojis;12mieļojis;x;0;#NAME?
2;347;6;aus1;dehwis;unsafe;l;;6;13473aus2dehwis;13dehwis;x;x;#NAME?
1;347;18;aus2;peedehwis;unsafe;l;;6;23476aus1dehwis;26dehwis;x;0;#NAME?
2;347;16;aus1;attpirʒis;unsafe;l;;9;134718aus2peedehwis;118peedehwis;x;x;#NAME?
2;347;10;aus1;preeʒajeeß;safe;l;?;9;234716aus1attpirʒis;216attpirʒis;x;x;#NAME?
2;347;4;aus1;ʒeenijiß;safe;l;;10;234710aus1preeʒajeeß;210preeʒajeeß;x;x;#NAME?
2;347;14;aus1;darrijiß;safe;l;;8;23474aus1ʒeenijiß;24ʒeenijiß;x;x;#NAME?
2;347;19;aus1;darrijiß;safe;l;;8;234714aus1darrijiß;214darrijiß;x;0;#NAME?
2;347;28;aus2;ẜatʒijiß;safe;l;;8;234719aus1darrijiß;219darrijiß;x;x;#NAME?
2;347;6;aus1;eeſchkinkojiß;safe;l;;8;234728aus2ẜatʒijiß;228ẜatʒijiß;x;x;#NAME?
2;347;4;aus1;mieļojiß;safe;l;;13;23476aus1eeſchkinkojiß;26eeſchkinkojiß;x;x;#NAME?
1;348;8;aus2;ẜluddenajis;safe;l;;8;23474aus1mieļojiß;24mieļojiß;x;x;#NAME?
1;348;4;aus2;bijis;safe;l;;11;13488aus2ẜluddenajis;18ẜluddenajis;x;x;#NAME?
1;348;17;aus2;bijis;safe;l;;5;13484aus2bijis;14bijis;x;x;#NAME?
1;348;18;aus2;raddijis;safe;l;;5;134817aus2bijis;117bijis;x;x;#NAME?
2;348;17;aus2;raddijiß;safe;l;;8;134818aus2raddijis;118raddijis;x;x;#NAME?
2;349;11;aus2;noſkummuẜchi;safe;l;;8;234817aus2raddijiß;217raddijiß;x;x;#NAME?
1;349;25;aus2;raddijis;safe;l;;12;234911aus2noſkummuẜchi;211noſkummuẜchi;x;x;#NAME?
1;349;17;aus2;darrijis;safe;l;;8;134925aus2raddijis;125raddijis;x;x;#NAME?
1;349;28;aus2;attpeſtijis;safe;l;;8;134917aus2darrijis;117darrijis;x;x;#NAME?
1;349;16;aus2;peedſimmis;unsafe;l;;11;134928aus2attpeſtijis;128attpeſtijis;x;x;#NAME?
1;349;8;aus2;Ꞩarrghajeeß;safe;l;?;10;134916aus2peedſimmis;116peedſimmis;x;x;#NAME?
1;349;21;aus2;teeſẜajeeß;safe;l;?;11;13498aus2Ꞩarrghajeeß;18Ꞩarrghajeeß;x;x;#NAME?
2;349;1;aus2;attſtahjeeß;safe;l;?;10;134921aus2teeſẜajeeß;121teeſẜajeeß;x;x;#NAME?
2;349;23;aus2;paradijiß;safe;l;;11;23491aus2attſtahjeeß;21attſtahjeeß;x;x;#NAME?
2;349;31;aus2;Pamaͤßliß;unsafe;l;;9;234923aus2paradijiß;223paradijiß;x;x;#NAME?
2;350;3;aus2;darrijuſchi;safe;u;;9;234931aus2Pamaͤßliß;231Pamaͤßliß;x;x;#NAME?
1;350;23;aus2;daggajuſẜi;safe;l;;11;23503aus2darrijuſchi;23darrijuſchi;x;x;#NAME?
2;350;16;aus2;paradijis;safe;l;;10;135023aus2daggajuſẜi;123daggajuſẜi;x;x;#NAME?
1;350;28;aus2;mieļojis;safe;l;;9;235016aus2paradijis;216paradijis;x;x;#NAME?
2;350;9;aus2;raddejiß;safe;l;;8;135028aus2mieļojis;128mieļojis;x;x;#NAME?
2;350;1;aus2;ʒehliß;unsafe;l;;8;23509aus2raddejiß;29raddejiß;x;x;#NAME?
2;350;2;aus2;ʒehliß;unsafe;l;;6;23501aus2ʒehliß;21ʒehliß;x;x;#NAME?
2;350;20;aus2;ſkaidriß;unsafe;l;;6;23502aus2ʒehliß;22ʒehliß;x;x;#NAME?
1;351;26;aus2;Ꞩarrghajeeß;safe;l;?;8;235020aus2ſkaidriß;220ſkaidriß;x;x;#NAME?
2;351;9;aus2;attſtahjiß;safe;l;;11;135126aus2Ꞩarrghajeeß;126Ꞩarrghajeeß;x;x;#NAME?
2;351;9;aus2;ißpoſtijiß;safe;l;;10;23519aus2attſtahjiß;29attſtahjiß;x;x;#NAME?
2;351;7;aus2;nahʒiß;unsafe;l;;10;23519aus2ißpoſtijiß;29ißpoſtijiß;x;x;#NAME?
2;352;20;aus2;juſẜi;safe;l;;6;23517aus2nahʒiß;27nahʒiß;x;x;#NAME?
1;352;11;aus2;usjehmis;unsafe;l;;5;235220aus2juſẜi;220juſẜi;x;x;#NAME?
1;352;20;intr;tappis;unsafe;l;;8;135211aus2usjehmis;111usjehmis;x;x;#NAME?
2;352;9;aus2;nopellnijiß;safe;l;;6;135220intrtappis;120tappis;x;x;#NAME?
2;352;28;aus2;ẜataiſẜijiß;safe;l;;11;23529aus2nopellnijiß;29nopellnijiß;x;x;#NAME?
2;352;10;aus2;ẜatʒijiß;safe;l;;11;235228aus2ẜataiſẜijiß;228ẜataiſẜijiß;x;x;#NAME?
2;353;2;aus2;noghajiß;safe;l;;8;235210aus2ẜatʒijiß;210ẜatʒijiß;x;x;#NAME?
2;353;12;aus2;iß⸗ẜuhtijiß;safe;l;;8;23532aus2noghajiß;22noghajiß;x;x;#NAME?
2;353;7;aus2;laipniß;unsafe;l;;11;235312aus2iß⸗ẜuhtijiß;212iß⸗ẜuhtijiß;x;x;#NAME?
1;354;3;peri;attradduſẜi;safe;l;;7;23537aus2laipniß;27laipniß;x;x;#NAME?
1;354;24;peri;ẜatʒijis;safe;l;;11;13543periattradduſẜi;13attradduſẜi;x;x;#NAME?
2;354;18;aus2;krahjeeß;safe;l;?;8;135424periẜatʒijis;124ẜatʒijis;x;x;#NAME?
1;355;14;aus1;ghaidijuẜchi;safe;l;;8;235418aus2krahjeeß;218krahjeeß;x;x;#NAME?
2;355;25;aus2;apwillkuẜchi;safe;l;;12;135514aus1ghaidijuẜchi;114ghaidijuẜchi;x;x;#NAME?
1;355;16;aus1;notickuſẜi;safe;l;;12;235525aus2apwillkuẜchi;225apwillkuẜchi;x;x;#NAME?
1;355;20;aus1;tappuẜchas;safe;l;;10;135516aus1notickuſẜi;116notickuſẜi;x;x;#NAME?
1;355;2;aus1;lejis;safe;l;;10;135520aus1tappuẜchas;120tappuẜchas;x;x;#NAME?
1;355;12;aus1;ſiemojis;safe;l;;5;13552aus1lejis;12lejis;x;x;#NAME?
1;355;30;aus1;peedſimmis;unsafe;l;;8;135512aus1ſiemojis;112ſiemojis;x;x;#NAME?
2;355;31;aus2;peedſimmis;unsafe;l;;10;135530aus1peedſimmis;130peedſimmis;x;x;#NAME?
1;355;18;aus1;tappis;unsafe;l;;10;235531aus2peedſimmis;231peedſimmis;x;x;#NAME?
1;355;26;aus1;tappis;unsafe;l;;6;135518aus1tappis;118tappis;x;x;#NAME?
1;355;17;aus1;titʒis;unsafe;l;;6;135526aus1tappis;126tappis;x;x;#NAME?
2;355;18;aus2;attſtahjeeß;safe;l;?;6;135517aus1titʒis;117titʒis;x;x;#NAME?
2;355;17;aus2;ſaͤmmojeeß;safe;l;?;11;235518aus2attſtahjeeß;218attſtahjeeß;x;x;#NAME?
1;355;9;aus1;waͤdduſẜeeß;safe;l;;10;235517aus2ſaͤmmojeeß;217ſaͤmmojeeß;x;x;#NAME?
2;355;24;aus2;dabbujiß;safe;l;;11;13559aus1waͤdduſẜeeß;19waͤdduſẜeeß;x;x;#NAME?
2;356;6;intr;darrijis;safe;l;;8;235524aus2dabbujiß;224dabbujiß;x;x;#NAME?
1;356;12;aus2;tappis;unsafe;l;;8;23566intrdarrijis;26darrijis;x;x;#NAME?
1;356;28;aus2;tappis;unsafe;l;;6;135612aus2tappis;112tappis;x;x;#NAME?
1;356;8;aus2;ʒehleeß;unsafe;l;?;6;135628aus2tappis;128tappis;x;x;#NAME?
1;356;6;aus2;waͤdduſẜeeß;safe;l;;7;13568aus2ʒehleeß;18ʒehleeß;x;x;#NAME?
1;357;17;aus2;daͤwuſẜi;safe;l;;11;13566aus2waͤdduſẜeeß;16waͤdduſẜeeß;x;x;#NAME?
1;357;20;aus2;jis;trash;l;;8;135717aus2daͤwuſẜi;117daͤwuſẜi;x;x;#NAME?
1;357;29;aus2;usrunnajis;safe;l;;3;135720aus2jis;120jis;x;x;#NAME?
1;357;4;aus2;darrijis;safe;l;;10;135729aus2usrunnajis;129usrunnajis;x;x;#NAME?
1;357;16;aus2;darrijis;safe;l;;8;13574aus2darrijis;14darrijis;x;x;#NAME?
1;357;24;aus2;darrijis;safe;l;;8;135716aus2darrijis;116darrijis;x;x;#NAME?
1;357;22;aus2;ißmahʒijis;safe;l;;8;135724aus2darrijis;124darrijis;x;x;#NAME?
2;357;13;peri;kluis;unsafe;l;kļūt;10;135722aus2ißmahʒijis;122ißmahʒijis;x;x;#NAME?
1;357;23;aus2;dehwis;unsafe;l;;5;235713perikluis;213kluis;x;x;#NAME?
1;357;24;aus2;nahʒis;unsafe;l;;6;135723aus2dehwis;123dehwis;x;x;#NAME?
1;357;25;aus2;notitʒis;unsafe;l;;6;135724aus2nahʒis;124nahʒis;x;x;#NAME?
1;357;21;aus2;ẜehdeeß;unsafe;l;?;8;135725aus2notitʒis;125notitʒis;x;x;#NAME?
1;357;27;aus2;notixeeß;unsafe;l;;7;135721aus2ẜehdeeß;121ẜehdeeß;x;x;#NAME?
1;358;27;aus2;dſirrdejuẜchi;safe;l;;8;135727aus2notixeeß;127notixeeß;x;x;#NAME?
1;358;15;aus2;apaͤhnojuẜchi;safe;l;;13;135827aus2dſirrdejuẜchi;127dſirrdejuẜchi;x;x;#NAME?
1;358;17;aus2;warrejis;safe;l;;13;135815aus2apaͤhnojuẜchi;115apaͤhnojuẜchi;x;x;#NAME?
1;358;16;aus2;bijis;safe;l;;8;135817aus2warrejis;117warrejis;x;x;#NAME?
1;358;8;aus2;ißtaiſẜijis;safe;l;;5;135816aus2bijis;116bijis;x;x;#NAME?
1;358;6;aus2;ſchkieſtijis;safe;l;;11;13588aus2ißtaiſẜijis;18ißtaiſẜijis;x;x;#NAME?
2;358;24;aus1;noſkum-mis;absolute_trash;l;;12;13586aus2ſchkieſtijis;16ſchkieſtijis;x;x;#NAME?
1;358;21;aus2;apklahjeeß;safe;l;?;10;235824aus1noſkum-mis;224noſkum-mis;x;x;#NAME?
1;358;20;aus2;apẜedſeeß;unsafe;l;?;10;135821aus2apklahjeeß;121apklahjeeß;x;x;#NAME?
1;358;18;aus2;apmetteeß;unsafe;l;?;9;135820aus2apẜedſeeß;120apẜedſeeß;x;x;#NAME?
1;359;16;aus2;mahʒijis;safe;l;;9;135818aus2apmetteeß;118apmetteeß;x;x;#NAME?
1;359;26;aus2;ẜatʒijis;safe;l;;8;135916aus2mahʒijis;116mahʒijis;x;x;#NAME?
1;359;29;aus2;peedſimmis;unsafe;l;;8;135926aus2ẜatʒijis;126ẜatʒijis;x;x;#NAME?
1;359;25;aus2;titʒis;unsafe;l;;10;135929aus2peedſimmis;129peedſimmis;x;x;#NAME?
1;359;24;aus2;notitʒis;unsafe;l;;6;135925aus2titʒis;125titʒis;x;x;#NAME?
2;359;3;aus1;paliedſejiß;safe;l;;8;135924aus2notitʒis;124notitʒis;x;x;#NAME?
2;359;26;aus2;wahjiß;safe;l;;11;23593aus1paliedſejiß;23paliedſejiß;x;x;#NAME?
2;359;2;aus1;paklauſẜijiß;safe;l;;6;235926aus2wahjiß;226wahjiß;x;x;#NAME?
1;360;25;aus2;bijuẜchi;safe;l;;12;23592aus1paklauſẜijiß;22paklauſẜijiß;x;x;#NAME?
1;360;23;aus2;notickuẜchi;safe;l;;8;136025aus2bijuẜchi;125bijuẜchi;x;x;#NAME?
2;360;6;aus2;bijuſẜi;safe;l;;11;136023aus2notickuẜchi;123notickuẜchi;x;x;#NAME?
1;360;14;aus2;ẜluddenajis;safe;l;;7;23606aus2bijuſẜi;26bijuſẜi;x;x;#NAME?
1;360;5;aus2;bijis;safe;l;;11;136014aus2ẜluddenajis;114ẜluddenajis;x;x;#NAME?
1;360;5;aus2;walldijis;safe;l;;5;13605aus2bijis;15bijis;x;x;#NAME?
1;360;17;aus2;ẜatʒijis;safe;l;;9;13605aus2walldijis;15walldijis;x;x;#NAME?
1;360;21;aus2;ẜatʒijis;safe;l;;8;136017aus2ẜatʒijis;117ẜatʒijis;x;x;#NAME?
1;360;31;aus2;ẜatʒijis;safe;l;;8;136021aus2ẜatʒijis;121ẜatʒijis;x;x;#NAME?
1;360;3;aus2;pee⸗dſimmis;unsafe;l;;8;136031aus2ẜatʒijis;131ẜatʒijis;x;x;#NAME?
2;360;10;aus2;nomirris;unsafe;l;;11;13603aus2pee⸗dſimmis;13pee⸗dſimmis;x;x;#NAME?
1;360;12;aus2;attneſẜis;unsafe;l;;8;236010aus2nomirris;210nomirris;x;x;#NAME?
1;360;30;aus2;kļuis;unsafe;l;kļūt;9;136012aus2attneſẜis;112attneſẜis;x;x;#NAME?
1;360;3;aus2;dehwis;unsafe;l;;5;136030aus2kļuis;130kļuis;x;x;#NAME?
1;360;26;aus2;ee⸗litʒis;unsafe;l;;6;13603aus2dehwis;13dehwis;x;x;#NAME?
1;361;14;aus2;ißniekuſẜi;safe;l;;9;136026aus2ee⸗litʒis;126ee⸗litʒis;x;x;#NAME?
2;361;11;aus2;noſchkieruſẜi;safe;l;;10;136114aus2ißniekuſẜi;114ißniekuſẜi;x;x;#NAME?
1;361;13;aus2;iß⸗audſis;unsafe;l;;13;236111aus2noſchkieruſẜi;211noſchkieruſẜi;x;x;#NAME?
2;361;9;aus2;ʒehleeß;unsafe;l;?;9;136113aus2iß⸗audſis;113iß⸗audſis;x;x;#NAME?
1;362;18;aus2;bijis;safe;l;;7;23619aus2ʒehleeß;29ʒehleeß;x;x;#NAME?
1;362;27;aus2;bijis;safe;l;;5;136218aus2bijis;118bijis;x;x;#NAME?
1;362;24;aus2;ẜatʒijis;safe;l;;5;136227aus2bijis;127bijis;x;x;#NAME?
1;362;23;aus2;peedſimmis;unsafe;l;;8;136224aus2ẜatʒijis;124ẜatʒijis;x;x;#NAME?
1;362;3;aus2;ißredſejeeß;safe;l;?;10;136223aus2peedſimmis;123peedſimmis;x;x;#NAME?
1;363;13;aus2;darrijuẜchi;safe;l;;11;13623aus2ißredſejeeß;13ißredſejeeß;x;x;#NAME?
2;363;17;aus2;redſejis;safe;l;;11;136313aus2darrijuẜchi;113darrijuẜchi;x;x;#NAME?
1;363;16;aus2;ẜuhtijis;safe;l;;8;236317aus2redſejis;217redſejis;x;x;#NAME?
2;363;23;aus2;noſkummis;unsafe;l;;8;136316aus2ẜuhtijis;116ẜuhtijis;x;x;#NAME?
1;363;28;aus2;ẜahdenajeeß;safe;l;?;9;236323aus2noſkummis;223noſkummis;x;x;#NAME?
1;363;28;aus2;ẜaͤhdenajeeß;safe;l;?;11;136328aus2ẜahdenajeeß;128ẜahdenajeeß;x;x;#NAME?
1;363;12;aus2;rahdijuſẜeeß;safe;l;;12;136328aus2ẜaͤhdenajeeß;128ẜaͤhdenajeeß;x;x;#NAME?
1;363;15;aus2;rahdijuſẜeeß;safe;l;;12;136312aus2rahdijuſẜeeß;112rahdijuſẜeeß;x;x;#NAME?
1;364;15;aus2;attlaͤkuẜchi;safe;l;;12;136315aus2rahdijuſẜeeß;115rahdijuſẜeeß;x;x;#NAME?
1;364;10;aus2;dſirrdejis;safe;l;;12;136415aus2attlaͤkuẜchi;115attlaͤkuẜchi;x;x;#NAME?
1;364;31;aus2;ſchkieſtijis;safe;l;;10;136410aus2dſirrdejis;110dſirrdejis;x;x;#NAME?
1;364;18;aus2;peedſimmis;unsafe;l;;12;136431aus2ſchkieſtijis;131ſchkieſtijis;x;x;#NAME?
2;364;4;aus2;parnahʒis;unsafe;l;;10;136418aus2peedſimmis;118peedſimmis;x;x;#NAME?
1;364;6;aus2;litʒis;unsafe;l;;9;23644aus2parnahʒis;24parnahʒis;x;x;#NAME?
1;364;29;aus2;ʒenajeeß;safe;l;?;6;13646aus2litʒis;16litʒis;x;x;#NAME?
2;364;25;aus2;peeghulleeß;unsafe;l;?;8;136429aus2ʒenajeeß;129ʒenajeeß;x;x;#NAME?
1;364;16;aus2;waͤdduſẜeeß;safe;l;;11;236425aus2peeghulleeß;225peeghulleeß;x;x;#NAME?
2;364;9;aus2;pawehlejiß;safe;l;;11;136416aus2waͤdduſẜeeß;116waͤdduſẜeeß;x;x;#NAME?
1;365;27;aus2;noſkummuẜchi;safe;l;;10;23649aus2pawehlejiß;29pawehlejiß;x;x;#NAME?
1;365;28;aus2;noſkummuſẜi;safe;l;;12;136527aus2noſkummuẜchi;127noſkummuẜchi;x;x;#NAME?
1;365;21;aus2;ee⸗ſtahdijis;safe;l;;11;136528aus2noſkummuſẜi;128noſkummuſẜi;x;x;#NAME?
1;365;18;aus2;darrijis;safe;l;;12;136521aus2ee⸗ſtahdijis;121ee⸗ſtahdijis;x;x;#NAME?
1;365;1;aus2;ẜwehtijis;safe;l;;8;136518aus2darrijis;118darrijis;x;x;#NAME?
1;365;31;aus2;dſimmis;unsafe;l;;9;13651aus2ẜwehtijis;11ẜwehtijis;x;x;#NAME?
1;365;8;aus2;apwillʒeeß;unsafe;l;;7;136531aus2dſimmis;131dſimmis;x;x;#NAME?
2;365;7;aus2;pawehlejiß;safe;l;;10;13658aus2apwillʒeeß;18apwillʒeeß;x;x;#NAME?
1;366;3;aus2;pawehlejuẜchi;safe;l;;10;23657aus2pawehlejiß;27pawehlejiß;x;x;#NAME?
2;366;14;aus2;paliedſejiß;safe;l;;13;13663aus2pawehlejuẜchi;13pawehlejuẜchi;x;x;#NAME?
2;366;15;aus2;darrijiß;safe;l;;11;236614aus2paliedſejiß;214paliedſejiß;x;x;#NAME?
1;367;4;intr;ee⸗jahjis;safe;l;;8;236615aus2darrijiß;215darrijiß;x;x;#NAME?
1;368;2;peri;attraiſẜijuſchi;safe;l;;9;13674intree⸗jahjis;14ee⸗jahjis;x;x;#NAME?
2;368;16;peri;noſkummuſchi;safe;l;;15;13682periattraiſẜijuſchi;12attraiſẜijuſchi;x;x;#NAME?
